"personId","last_name","first_name","name_suffix","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID"
"2293","Michael","Jeffrey","","1200","1","Technology","1956-07-18","M","415","83"
"2294","Miller","Alan","","1200","1","Healthcare","1937-08-17","M","370","83"
"2295","Moraes","Neide Helena de","","1200","0","Diversified","1955-02-15","F","571","14"
"2296","Nuttall","Scott","","1200","0","Finance & Investments","1972-11-25","M","451","83"
"2297","Oberwelland","Axel","","1200","1","Food & Beverage","1967-01-01","M","52","32"
"2298","Oringer","Jonathan","","1200","0","Technology","1974-05-02","M","410","83"
"2299","Orlov","Vitaly","","1200","0","Food & Beverage","1965-01-01","M","433","66"
"2300","Peres","Jose Isaac","","1200","1","Real Estate","1940-07-18","M","536","14"
"2301","Persson","Markus","","1200","0","Media & Entertainment","1979-06-01","M","612","73"
"2302","Pincus","Mark","","1200","0","Technology","1966-02-13","M","557","83"
"2303","Poo","Murdaya","","1200","0","Diversified","1941-01-12","M","278","39"
"2304","Preston","Forrest","","1200","0","Healthcare","1933-03-22","M","736","83"
"2305","Qian","Ying","","1200","0","Food & Beverage","1966-01-01","F","441","21"
"2306","Rane","Jimmy","","1200","0","Manufacturing","1946-09-15","M","3","83"
"2307","Rappoport","Andrei","","1200","0","Finance & Investments","1963-06-22","M","375","66"
"2308","Ribeiro","Hugo","","1200","1","Food & Beverage","1956-01-01","M","540","14"
"2309","Rosenthal","Bennett","","1200","0","Finance & Investments","1963-09-24","M","369","83"
"2310","Ruia","Atul","","1200","0","Real Estate","1971-02-26","M","431","38"
"2311","Sandell","Thomas","","1200","0","Finance & Investments","1961-02-01","M","365","73"
"2312","Saputo","Francesco","","1200","0","Food & Beverage","1951-01-01","M","426","18"
"2313","Sawhney","Dhruv","","1200","0","Construction & Engineering","1944-06-26","M","158","38"
"2314","Schwartz","Gerald","","1200","0","Finance & Investments","1941-11-24","M","651","18"
"2315","Seabra","Antonio Luiz","","1200","0","Fashion & Retail","1943-01-01","M","365","14"
"2316","Shen","Eric Ya","","1200","0","Technology","1971-01-01","M","225","21"
"2317","Sijbrandij","Sytse 'Sid'","","1200","0","Technology","1979-08-01","M","557","55"
"2318","Sixt","Alexander","","1200","0","Automotive","1979-10-24","M","432","32"
"2319","Sixt","Konstantin","","1200","0","Automotive","1982-12-02","M","432","32"
"2320","Soeryadjaya","Edwin","","1200","0","Energy","1949-07-17","M","278","39"
"2321","Soi","Abhay","","1200","0","Healthcare","1973-08-19","M","431","38"
"2322","Speiser","Mike","","1200","0","Technology","1971-01-25","M","365","83"
"2323","Squinzi","Marco","","1200","0","Construction & Engineering","1971-09-23","M","412","42"
"2324","Squinzi","Veronica","","1200","0","Construction & Engineering","1972-01-01","F","412","42"
"2325","Steinhardt","Michael","","1200","0","Finance & Investments","1940-12-07","M","429","83"
"2326","Stoica","Ion","","1200","0","Technology","1965-02-12","M","51","65"
"2327","Sugianto","Eddy","","1200","0","Metals & Mining","1946-02-11","M","278","39"
"2328","Tack","Luc","","1200","0","Manufacturing","1961-09-01","M","148","11"
"2329","Tan Caktiong","Tony","","1200","0","Food & Beverage","1953-01-05","M","391","61"
"2330","Tang","Xiuguo","","1200","0","Manufacturing","1963-08-25","M","105","21"
"2331","Tarascio","Sam","","1200","0","Real Estate","1944-07-22","M","402","5"
"2332","Tombolato","Lina","","1200","0","Finance & Investments","1947-07-28","F","647","42"
"2333","Tung","Ching Bor","","1200","0","Manufacturing","1963-01-01","M","157","21"
"2334","van den Ende","Joop","","1200","0","Media & Entertainment","1942-02-23","M","30","55"
"2335","Vardanyan","Ruben","","1200","1","Finance & Investments","1968-05-25","M","177","4"
"2336","Veronesi","Sandro","","1200","1","Fashion & Retail","1959-10-18","M","412","42"
"2337","Vijitpongpun","Thongma","","1200","0","Real Estate","1957-07-08","M","35","77"
"2338","von Koch","Thomas","","1200","0","Finance & Investments","1966-03-24","M","253","73"
"2339","Wang","Fuji","","1200","0","Healthcare","1964-01-01","M","728","21"
"2340","Wang","Shih-Chung","","1200","0","Manufacturing","1962-01-01","M","627","75"
"2341","Wang","Xiaoshen","","1200","0","Manufacturing","1968-10-01","M","659","21"
"2342","Weaver","J. Wayne","","1200","0","Diversified","1935-09-01","M","276","83"
"2343","Wertheim","Drorit","","1200","0","Food & Beverage","1956-01-01","F","65","41"
"2344","Winklevoss","Cameron","","1200","0","Finance & Investments","1981-08-21","M","451","83"
"2345","Winklevoss","Tyler","","1200","0","Finance & Investments","1981-08-21","M","451","83"
"2346","Wu","Chung-yi","","1200","0","Manufacturing","1955-07-01","M","103","75"
"2347","Wu","Eugene","","1200","0","Finance & Investments","1945-05-03","M","627","75"
"2348","Wu","Yonghua","","1200","0","Fashion & Retail","1971-01-01","M","704","21"
"2349","Xia","Xinde","","1200","0","Manufacturing","1964-10-15","M","225","21"
"2350","Xiang","Wenbo","","1200","0","Manufacturing","1962-06-21","M","105","21"
"2351","Xu","Jin","","1200","0","Food & Beverage","1965-01-24","M","257","21"
"2352","Xu","Shijun","","1200","1","Manufacturing","1963-03-01","M","440","21"
"2353","Xu","Wanmao","","1200","0","Service","1945-01-01","M","459","21"
"2354","Xu","Yuejuan","","1200","0","Manufacturing","1962-01-24","F","230","21"
"2355","Yakunin","Vadim","","1200","0","Healthcare","1963-01-05","M","427","66"
"2356","Yang","Yunyun","","1200","0","Fashion & Retail","1977-01-01","F","225","21"
"2357","Zaharia","Matei","","1200","0","Technology","1985-04-21","M","51","65"
"2358","Zan","Shengda","","1200","0","Diversified","1963-04-02","M","440","21"
"2359","Zhang","Xuezheng","","1200","0","Technology","1975-06-01","M","282","21"
"2360","Zhang","Yin","","1200","0","Manufacturing","1957-02-01","F","157","21"
"2361","Zhao","Ning","","1200","0","Healthcare","1967-01-01","F","584","83"
"2362","Zhou","Wen","","1200","1","Manufacturing","1965-03-06","M","584","21"
"2363","Zhu","Xingliang","","1200","0","Construction & Engineering","1959-05-01","M","622","21"
"2364","Agarwal","Hari Krishan","","1100","0","Fashion & Retail","1956-04-05","M","149","38"
"2365","Akhmedov","Farkhad","","1100","0","Energy","1955-09-15","M","427","66"
"2366","Bae","Joseph","","1100","0","Finance & Investments","1972-01-12","M","451","83"
"2367","Bennett","Abigail","","1100","0","Food & Beverage","1980-12-27","F","537","83"
"2368","Blakely","Sara","","1100","0","Fashion & Retail","1971-02-27","F","24","83"
"2369","Blankfein","Lloyd","","1100","0","Finance & Investments","1954-09-20","M","451","83"
"2370","Boholyubov","Henadiy","","1100","0","Diversified","1962-01-01","M","154","80"
"2371","Bonvin","Stephane","","1100","0","Real Estate","1967-01-01","M","344","74"
"2372","Boyko","Oleg","","1100","0","Diversified","1964-09-28","M","358","66"
"2373","Breslow","Ryan","","1100","0","Technology","1994-05-20","M","409","83"
"2374","Bruch","Thomas","","1100","0","Fashion & Retail","1950-04-25","M","607","32"
"2375","Budiman","Marina","","1100","0","Technology","1961-09-05","F","278","39"
"2376","Burman","Pradip","","1100","0","Food & Beverage","1942-11-02","M","149","38"
"2377","Cai","Hongbin","","1100","0","Healthcare","1964-01-01","M","348","21"
"2378","Cao","Kejian","","1100","0","Manufacturing","1962-04-10","M","523","21"
"2379","Caprotti","Giuliana","","1100","0","Food & Beverage","1940-11-21","F","412","42"
"2380","Caprotti","Marina","","1100","0","Food & Beverage","1978-01-17","F","412","42"
"2381","Chang","Jing","","1100","0","Technology","1982-08-01","M","44","21"
"2382","Chen","Baohua","","1100","0","Healthcare","1962-01-01","M","356","21"
"2383","Chen","Gang","","1100","0","Energy","1968-01-01","M","225","21"
"2384","Chen","Liying","","1100","0","Logistics","1975-10-30","F","584","21"
"2385","Chen","Tony","","1100","0","Technology","1949-07-01","M","625","75"
"2386","Chen","Xueling","","1100","0","Manufacturing","1967-10-16","F","586","21"
"2387","Cheng","Lili","","1100","0","Food & Beverage","1965-01-01","M","107","21"
"2388","Dai","Weili","","1100","0","Technology","1961-09-14","F","339","83"
"2389","Daurella Aguilera","Carmen","","1100","0","Food & Beverage","1952-07-01","F","37","71"
"2390","Deng","Yingzhong","","1100","0","Manufacturing","1951-01-01","M","731","21"
"2391","Eliahu","Shlomo","","1100","0","Finance & Investments","1936-01-18","M","637","41"
"2392","Engelhardt","Henry","","1100","0","Finance & Investments","1958-01-17","M","97","83"
"2393","Escarrer","Gabriel","","1100","0","Service","1935-03-02","M","484","71"
"2394","Feffer","Daniel","","1100","0","Manufacturing","1959-10-28","M","571","14"
"2395","Fetisov","Gleb","","1100","0","Telecom","1966-06-05","M","355","66"
"2396","Fireman","Paul","","1100","0","Fashion & Retail","1944-02-14","M","79","83"
"2397","Fisher","Robert","","1100","0","Fashion & Retail","1953-08-01","M","557","83"
"2398","Freier","Bernd","","1100","0","Fashion & Retail","1957-01-01","M","542","32"
"2399","Friese","Donald","","1100","0","Manufacturing","1940-10-03","M","369","83"
"2400","Gan","Zhongru","","1100","0","Healthcare","1948-07-01","M","44","21"
"2401","Gautam","Rahul","","1100","0","Fashion & Retail","1952-11-18","M","149","38"
"2402","Golub","David","","1100","0","Finance & Investments","1962-04-16","M","451","83"
"2403","Golubkov","Pavel","","1100","0","Real Estate","1976-03-13","M","427","66"
"2404","Green","Cristina","","1100","0","Fashion & Retail","1960-01-01","F","365","82"
"2405","Green","Philip","","1100","0","Fashion & Retail","1960-01-01","M","365","82"
"2406","Gutseriev","Said","","1100","0","Energy","1988-04-18","M","365","66"
"2407","Haji-Ioannou","Polys","","1100","0","Service","1960-01-11","M","418","23"
"2408","He","Zuxun","","1100","0","Food & Beverage","1965-10-28","M","320","21"
"2409","Herz","Christian","","1100","0","Finance & Investments","1958-01-01","M","228","32"
"2410","Herz","Michaela","","1100","0","Finance & Investments","1958-01-01","F","228","32"
"2411","Hindawi","David","","1100","0","Technology","1944-12-08","M","579","83"
"2412","Huang","Shan","","1100","0","Technology","1970-08-09","M","589","21"
"2413","Huang","Xiaofen","","1100","1","Technology","1962-01-01","F","589","21"
"2414","Ishibashi","Hiroshi","","1100","0","Automotive","1946-08-01","M","645","43"
"2415","Ishihara","Masayuki","","1100","0","Gambling & Casinos","1948-12-15","M","645","43"
"2416","Kaewbootta","Chatchai","","1100","0","Finance & Investments","1951-07-05","M","35","77"
"2417","Kamath","Nikhil","","1100","0","Finance & Investments","1986-09-05","M","34","38"
"2418","Kamprad","Jonas","","1100","0","Finance & Investments","1966-03-04","M","365","73"
"2419","Kamprad","Mathias","","1100","0","Finance & Investments","1969-06-27","M","365","73"
"2420","Kamprad","Peter","","1100","0","Finance & Investments","1964-03-29","M","640","73"
"2421","Kaneko","Fumio","","1100","0","Service","1956-10-17","M","309","43"
"2422","Kapur","Sunjay","","1100","0","Automotive","1971-10-15","M","149","83"
"2423","Kazanci","Ali Metin","","1100","0","Energy","1934-08-30","M","274","78"
"2424","Ke","Kangbao","","1100","1","Healthcare","1963-01-01","M","225","21"
"2425","Koerl","Carsten","","1100","0","Sports","1964-11-27","M","735","32"
"2426","Koo","Bon-sik","","1100","0","Technology","1958-06-28","M","582","70"
"2427","Kosogov","Andrei","","1100","0","Energy","1961-03-15","M","427","66"
"2428","Kothari","Yogesh","","1100","0","Manufacturing","1949-01-01","M","431","38"
"2429","Lal","Arvind","","1100","0","Healthcare","1949-08-22","M","149","38"
"2430","Lao Hernandez","Manuel","","1100","0","Gambling & Casinos","1944-06-10","M","398","71"
"2431","Lee","Joong-keun","","1100","0","Construction & Engineering","1941-01-11","M","582","70"
"2432","Lerner","Nancy","","1100","0","Finance & Investments","1960-05-11","F","124","83"
"2433","Lerner","Norma","","1100","0","Finance & Investments","1936-03-28","F","124","83"
"2434","Lerner","Randolph","","1100","0","Finance & Investments","1962-02-21","M","124","83"
"2435","Lin","Zhijun","","1100","0","Healthcare","1975-09-01","M","704","21"
"2436","Lin","Zhixiong","","1100","1","Healthcare","1973-07-01","M","704","21"
"2437","Lorberbaum","Jeffrey","","1100","0","Manufacturing","1954-10-25","M","110","83"
"2438","Lu","Rongfu","","1100","0","Telecom","1971-01-01","M","704","21"
"2439","Lyu","Yixiong","","1100","0","Fashion & Retail","1963-01-01","M","584","21"
"2440","Minami","Soichiro","","1100","0","Technology","1976-06-15","M","645","43"
"2441","Munjal","Pawan","","1100","0","Automotive","1954-10-28","M","149","38"
"2442","Munjal","Renu","","1100","0","Automotive","1955-03-06","F","149","38"
"2443","Munjal","Suman","","1100","0","Automotive","1953-02-26","M","149","38"
"2444","Nikolaev","Dmitry ","","1100","0","Energy","1966-08-17","M","300","66"
"2445","Nursalim","Sjamsul","","1100","0","Automotive","1942-01-19","M","593","39"
"2446","Paval","Adrian","","1100","0","Fashion & Retail","1968-09-23","M","31","65"
"2447","Percassi","Antonio","","1100","0","Diversified","1953-06-09","M","50","42"
"2448","Plank","Kevin","","1100","0","Fashion & Retail","1972-08-13","M","377","83"
"2449","Prasad","G.V.","","1100","0","Healthcare","1960-11-22","M","263","38"
"2450","Pu","Zhongjie","","1100","1","Healthcare","1963-01-01","M","44","21"
"2451","Rao","Wei","","1100","1","Healthcare","1964-11-12","M","589","21"
"2452","Revoredo","Helena","","1100","0","Service","1947-02-10","F","382","71"
"2453","Roszak","Matthew","","1100","0","Finance & Investments","1972-12-09","M","117","83"
"2454","Sciarra","Paul","","1100","0","Technology","1981-02-15","M","557","83"
"2455","Sharma","Rajesh","","1100","0","Finance & Investments","1970-02-25","M","431","38"
"2456","Solon","Dean","","1100","0","Energy","1965-01-01","M","201","83"
"2457","Spencer","Michael","","1100","0","Finance & Investments","1955-05-30","M","365","82"
"2458","Steinberg","Joseph","","1100","0","Finance & Investments","1944-02-05","M","451","83"
"2459","Stern","Zachary","","1100","0","Food & Beverage","1982-01-09","M","275","83"
"2460","Stul","Manny","","1100","0","Manufacturing","1949-05-09","M","402","5"
"2461","Sun","Hongjun","","1100","0","Technology","1973-07-01","M","584","21"
"2462","Sun","Weijie","","1100","0","Manufacturing","1963-07-26","M","712","21"
"2463","Sutardja","Sehat","","1100","0","Technology","1961-07-09","M","339","83"
"2464","Tan","Min-Liang","","1100","0","Media & Entertainment","1977-11-05","M","593","67"
"2465","Tan","Yu Yeh","","1100","0","Fashion & Retail","1971-01-01","M","581","50"
"2466","Tang","Aoqi","","1100","1","Automotive","1945-04-11","M","107","21"
"2467","Tangkaravakoon","Vonnarat","","1100","0","Manufacturing","1971-09-11","M","35","77"
"2468","Tsao","Ter-fung","","1100","0","Food & Beverage","1947-01-01","M","627","75"
"2469","Tung","Ching Sai","","1100","0","Manufacturing","1965-01-01","M","157","21"
"2470","Volozh","Arkady","","1100","0","Technology","1964-02-11","M","637","66"
"2471","Wacker","Peter-Alexander","","1100","0","Manufacturing","1951-10-02","M","609","32"
"2472","Wan","Long","","1100","0","Food & Beverage","1940-09-01","M","376","21"
"2473","Wang","Han","","1100","0","Diversified","1987-08-01","M","584","21"
"2474","Wingefors","Lars","","1100","0","Media & Entertainment","1977-04-02","M","294","73"
"2475","Wong","Allan","","1100","0","Manufacturing","1950-04-01","M","253","35"
"2476","Woods","Tiger","","1100","0","Sports","1975-12-30","M","291","83"
"2477","Wortmann","Horst","","1100","0","Fashion & Retail","1941-05-08","M","152","32"
"2478","Wu","Kaiting","","1100","0","Telecom","1969-12-01","M","704","35"
"2479","Wu","Li-gann","","1100","0","Manufacturing","1941-01-01","M","293","75"
"2480","Wu","Xiangdong","","1100","0","Food & Beverage","1969-01-01","M","44","21"
"2481","Xiu","Laigui","","1100","0","Healthcare","1954-07-01","M","648","21"
"2482","Xu","Jiangnan","","1100","0","Healthcare","1962-01-01","M","345","21"
"2483","Xue","Jiping","","1100","0","Telecom","1951-01-01","M","440","21"
"2484","Yao","Hsiao Tung","","1100","0","Manufacturing","1940-01-01","M","593","67"
"2485","Ye","Qiongjiu","","1100","0","Technology","1954-10-14","F","230","21"
"2486","Ye","Yanqiao","","1100","0","Food & Beverage","1969-10-01","M","191","21"
"2487","Yu","Faxiang","","1100","0","Media & Entertainment","1971-10-07","M","587","21"
"2488","Zeng","Chaolin","","1100","0","Metals & Mining","1982-08-01","M","719","21"
"2489","Zhang","Kapeng","","1100","0","Construction & Engineering","1965-01-01","M","356","21"
"2490","Zhang","Xuansong","","1100","0","Fashion & Retail","1971-10-09","M","199","21"
