"personId","last_name","first_name","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID","name_suffix"
"2387","Cheng","Lili","1100","0","Food & Beverage","1/1/1965","M","107","21",""
"2388","Dai","Weili","1100","0","Technology","9/14/1961","F","339","83",""
"2389","Daurella Aguilera","Carmen","1100","0","Food & Beverage","7/1/1952","F","37","71",""
"2390","Deng","Yingzhong","1100","0","Manufacturing","1/1/1951","M","730","21",""
"2391","Eliahu","Shlomo","1100","0","Finance & Investments","1/18/1936","M","637","41",""
"2392","Engelhardt","Henry","1100","0","Finance & Investments","1/17/1958","M","97","83",""
"2393","Escarrer","Gabriel","1100","0","Service","3/2/1935","M","484","71",""
"2394","Feffer","Daniel","1100","0","Manufacturing","10/28/1959","M","571","14",""
"2395","Fetisov","Gleb","1100","0","Telecom","6/5/1966","M","355","66",""
"2396","Fireman","Paul","1100","0","Fashion & Retail","2/14/1944","M","79","83",""
"2397","Fisher","Robert","1100","0","Fashion & Retail","8/1/1953","M","557","83",""
"2398","Freier","Bernd","1100","0","Fashion & Retail","1/1/1957","M","542","32",""
"2399","Friese","Donald","1100","0","Manufacturing","10/3/1940","M","369","83",""
"2400","Gan","Zhongru","1100","0","Healthcare","7/1/1948","M","44","21",""
"2401","Gautam","Rahul","1100","0","Fashion & Retail","11/18/1952","M","149","38",""
"2402","Golub","David","1100","0","Finance & Investments","4/16/1962","M","451","83",""
"2403","Golubkov","Pavel","1100","0","Real Estate","3/13/1976","M","427","66",""
"2404","Green","Cristina","1100","0","Fashion & Retail","1/1/1960","F","365","82",""
"2405","Green","Philip","1100","0","Fashion & Retail","1/1/1960","M","365","82",""
"2406","Gutseriev","Said","1100","0","Energy","4/18/1988","M","365","66",""
"2407","Haji-Ioannou","Polys","1100","0","Service","1/11/1960","M","418","23",""
"2408","He","Zuxun","1100","0","Food & Beverage","10/28/1965","M","320","21",""
"2409","Herz","Christian","1100","0","Finance & Investments","1/1/1958","M","228","32",""
"2410","Herz","Michaela","1100","0","Finance & Investments","1/1/1958","F","228","32",""
"2411","Hindawi","David","1100","0","Technology","12/8/1944","M","579","83",""
"2412","Huang","Shan","1100","0","Technology","8/9/1970","M","589","21",""
"2413","Huang","Xiaofen","1100","1","Technology","1/1/1962","F","589","21",""
"2414","Ishibashi","Hiroshi","1100","0","Automotive","8/1/1946","M","645","43",""
"2415","Ishihara","Masayuki","1100","0","Gambling & Casinos","12/15/1948","M","645","43",""
"2416","Kaewbootta","Chatchai","1100","0","Finance & Investments","7/5/1951","M","35","77",""
"2417","Kamath","Nikhil","1100","0","Finance & Investments","9/5/1986","M","34","38",""
"2418","Kamprad","Jonas","1100","0","Finance & Investments","3/4/1966","M","365","73",""
"2419","Kamprad","Mathias","1100","0","Finance & Investments","6/27/1969","M","365","73",""
"2420","Kamprad","Peter","1100","0","Finance & Investments","3/29/1964","M","640","73",""
"2421","Kaneko","Fumio","1100","0","Service","10/17/1956","M","309","43",""
"2422","Kapur","Sunjay","1100","0","Automotive","10/15/1971","M","149","83",""
"2423","Kazanci","Ali Metin","1100","0","Energy","8/30/1934","M","274","78",""
"2424","Ke","Kangbao","1100","1","Healthcare","1/1/1963","M","225","21",""
"2425","Koerl","Carsten","1100","0","Sports","11/27/1964","M","734","32",""
"2426","Koo","Bon-sik","1100","0","Technology","6/28/1958","M","582","70",""
"2427","Kosogov","Andrei","1100","0","Energy","3/15/1961","M","427","66",""
"2428","Kothari","Yogesh","1100","0","Manufacturing","1/1/1949","M","431","38",""
"2429","Lal","Arvind","1100","0","Healthcare","8/22/1949","M","149","38",""
"2430","Lao Hernandez","Manuel","1100","0","Gambling & Casinos","6/10/1944","M","398","71",""
"2431","Lee","Joong-keun","1100","0","Construction & Engineering","1/11/1941","M","582","70",""
"2432","Lerner","Nancy","1100","0","Finance & Investments","5/11/1960","F","124","83",""
"2433","Lerner","Norma","1100","0","Finance & Investments","3/28/1936","F","124","83",""
"2434","Lerner","Randolph","1100","0","Finance & Investments","2/21/1962","M","124","83",""
"2435","Lin","Zhijun","1100","0","Healthcare","9/1/1975","M","703","21",""
"2436","Lin","Zhixiong","1100","1","Healthcare","7/1/1973","M","703","21",""
"2437","Lorberbaum","Jeffrey","1100","0","Manufacturing","10/25/1954","M","110","83",""
"2438","Lu","Rongfu","1100","0","Telecom","1/1/1971","M","703","21",""
"2439","Lyu","Yixiong","1100","0","Fashion & Retail","1/1/1963","M","584","21",""
"2440","Minami","Soichiro","1100","0","Technology","6/15/1976","M","645","43",""
"2441","Munjal","Pawan","1100","0","Automotive","10/28/1954","M","149","38",""
"2442","Munjal","Renu","1100","0","Automotive","3/6/1955","F","149","38",""
"2443","Munjal","Suman","1100","0","Automotive","2/26/1953","M","149","38",""
"2444","Nikolaev","Dmitry ","1100","0","Energy","8/17/1966","M","300","66",""
"2445","Nursalim","Sjamsul","1100","0","Automotive","1/19/1942","M","593","39",""
"2446","Paval","Adrian","1100","0","Fashion & Retail","9/23/1968","M","31","65",""
"2447","Percassi","Antonio","1100","0","Diversified","6/9/1953","M","50","42",""
"2448","Plank","Kevin","1100","0","Fashion & Retail","8/13/1972","M","377","83",""
"2449","Prasad","G.V.","1100","0","Healthcare","11/22/1960","M","263","38",""
"2450","Pu","Zhongjie","1100","1","Healthcare","1/1/1963","M","44","21",""
"2451","Rao","Wei","1100","1","Healthcare","11/12/1964","M","589","21",""
"2452","Revoredo","Helena","1100","0","Service","2/10/1947","F","382","71",""
"2453","Roszak","Matthew","1100","0","Finance & Investments","12/9/1972","M","117","83",""
"2454","Sciarra","Paul","1100","0","Technology","2/15/1981","M","557","83",""
"2455","Sharma","Rajesh","1100","0","Finance & Investments","2/25/1970","M","431","38",""
"2456","Solon","Dean","1100","0","Energy","1/1/1965","M","201","83",""
"2457","Spencer","Michael","1100","0","Finance & Investments","5/30/1955","M","365","82",""
"2458","Steinberg","Joseph","1100","0","Finance & Investments","2/5/1944","M","451","83",""
"2459","Stern","Zachary","1100","0","Food & Beverage","1/9/1982","M","275","83",""
"2460","Stul","Manny","1100","0","Manufacturing","5/9/1949","M","402","5",""
"2461","Sun","Hongjun","1100","0","Technology","7/1/1973","M","584","21",""
"2462","Sun","Weijie","1100","0","Manufacturing","7/26/1963","M","711","21",""
"2463","Sutardja","Sehat","1100","0","Technology","7/9/1961","M","339","83",""
"2464","Tan","Min-Liang","1100","0","Media & Entertainment","11/5/1977","M","593","67",""
"2465","Tan","Yu Yeh","1100","0","Fashion & Retail","1/1/1971","M","581","50",""
"2466","Tang","Aoqi","1100","1","Automotive","4/11/1945","M","107","21",""
"2467","Tangkaravakoon","Vonnarat","1100","0","Manufacturing","9/11/1971","M","35","77",""
"2468","Tsao","Ter-fung","1100","0","Food & Beverage","1/1/1947","M","627","75",""
"2469","Tung","Ching Sai","1100","0","Manufacturing","1/1/1965","M","157","21",""
"2470","Volozh","Arkady","1100","0","Technology","2/11/1964","M","637","66",""
"2471","Wacker","Peter-Alexander","1100","0","Manufacturing","10/2/1951","M","609","32",""
"2472","Wan","Long","1100","0","Food & Beverage","9/1/1940","M","376","21",""
"2473","Wang","Han","1100","0","Diversified","8/1/1987","M","584","21",""
"2474","Wingefors","Lars","1100","0","Media & Entertainment","4/2/1977","M","294","73",""
"2475","Wong","Allan","1100","0","Manufacturing","4/1/1950","M","253","35",""
"2476","Woods","Tiger","1100","0","Sports","12/30/1975","M","291","83",""
"2477","Wortmann","Horst","1100","0","Fashion & Retail","5/8/1941","M","152","32",""
"2478","Wu","Kaiting","1100","0","Telecom","12/1/1969","M","703","35",""
"2479","Wu","Li-gann","1100","0","Manufacturing","1/1/1941","M","293","75",""
"2480","Wu","Xiangdong","1100","0","Food & Beverage","1/1/1969","M","44","21",""
"2481","Xiu","Laigui","1100","0","Healthcare","7/1/1954","M","648","21",""
"2482","Xu","Jiangnan","1100","0","Healthcare","1/1/1962","M","345","21",""
"2483","Xue","Jiping","1100","0","Telecom","1/1/1951","M","440","21",""
"2484","Yao","Hsiao Tung","1100","0","Manufacturing","1/1/1940","M","593","67",""
"2485","Ye","Qiongjiu","1100","0","Technology","10/14/1954","F","230","21",""
"2486","Ye","Yanqiao","1100","0","Food & Beverage","10/1/1969","M","191","21",""
"2487","Yu","Faxiang","1100","0","Media & Entertainment","10/7/1971","M","587","21",""
"2488","Zeng","Chaolin","1100","0","Metals & Mining","8/1/1982","M","718","21",""
"2489","Zhang","Kapeng","1100","0","Construction & Engineering","1/1/1965","M","356","21",""
"2490","Zhang","Xuansong","1100","0","Fashion & Retail","10/9/1971","M","199","21",""
"2491","Zhang","Xuewu","1100","0","Food & Beverage","8/19/1974","M","105","21",""
"2492","Zhu","Yiming","1100","0","Technology","7/1/1972","M","44","21",""
"2493","Zhu","Zhaojiang","1100","0","Manufacturing","1/1/1974","M","589","21",""
"2494","Zhuo","Jun","1100","0","Manufacturing","1/1/1966","F","253","35",""
"2495","Agarwal","Manohar Lal","1000","0","Food & Beverage","10/30/1954","M","149","38",""
"2496","Angermayer","Christian","1000","0","Finance & Investments","4/26/1978","M","365","32",""
"2497","Arai","Ryuji","1000","0","Fashion & Retail","5/28/1946","M","645","43",""
"2498","Braun","Anna Maria","1000","0","Healthcare","1/1/1979","F","403","32",""
"2499","Braun","Johanna","1000","0","Healthcare","1/1/1980","F","403","32",""
"2500","Braun","Karl Friedrich","1000","0","Healthcare","1/1/1983","M","403","32",""
"2501","Braun","Ludwig Theodor","1000","0","Healthcare","1/1/1990","M","403","32",""
"2502","Brescia Cafferata","Ana Maria","1000","0","Diversified","4/19/1924","F","354","60",""
"2503","Buffett","Jimmy","1000","0","Media & Entertainment","12/25/1946","M","483","83",""
"2504","Busujima","Hideyuki","1000","0","Gambling & Casinos","9/30/1952","M","645","43",""
"2505","Carmignac","Edouard","1000","0","Finance & Investments","9/4/1947","M","492","30",""
"2506","Chang","Kuo-Ming","1000","0","Logistics","1/1/1948","M","627","75",""
"2507","Chen","Jiancheng","1000","0","Manufacturing","1/13/1959","M","585","21",""
"2508","Chen","Rui","1000","0","Media & Entertainment","1/1/1978","M","584","21",""
"2509","Chen","Shiliang","1000","0","Manufacturing","12/1/1963","M","649","21",""
"2510","Chen","Tianqiao","1000","0","Technology","5/16/1973","M","23","21",""
"2511","Chen","Yuantai","1000","0","Energy","3/1/1968","M","460","21",""
"2512","Cheng","Antares","1000","0","Food & Beverage","11/1/1957","M","253","35",""
"2513","Chittilappilly","Kochouseph","1000","0","Manufacturing","12/27/1950","M","310","38",""
"2514","Christodoulou","John","1000","0","Real Estate","5/24/1965","M","418","82",""
"2515","Chu","Pollyanna","1000","0","Finance & Investments","8/3/1958","F","253","35",""
"2516","Ciner","Turgay","1000","0","Diversified","3/1/1956","M","274","78",""
"2517","Dageville","Benoit","1000","0","Technology","6/29/1966","M","555","83",""
"2518","Dixon","Mark","1000","0","Real Estate","11/2/1959","M","418","82",""
"2519","Du","Yulin","1000","1","Technology","8/1/1972","M","225","21",""
"2520","Feng","Yuxia","1000","0","Healthcare","11/6/1964","F","44","21",""
"2521","Find","Benedicte","1000","0","Healthcare","9/21/1954","F","130","25",""
"2522","Fisher","William","1000","0","Fashion & Retail","4/1/1957","M","557","83",""
"2523","Gao","Yunfeng","1000","0","Manufacturing","2/1/1967","M","589","21",""
"2524","Geng","Jianming","1000","0","Real Estate","9/1/1962","M","336","21",""
"2525","Hagstromer","Sven","1000","0","Finance & Investments","11/30/1943","M","612","73",""
"2526","Haji-Ioannou","Clelia","1000","0","Service","1/1/1971","F","423","23",""
"2527","Haji-Ioannou","Stelios","1000","0","Service","2/14/1967","M","423","23",""
"2528","Hang","Hong","1000","0","Manufacturing","1/1/1968","F","700","21",""
"2529","He","Yamin","1000","1","Manufacturing","2/23/1957","M","112","21",""
"2530","Hiang","Ghan Djoe","1000","0","Energy","9/3/1943","F","278","39",""
"2531","Hong","Feng","1000","0","Technology","1/1/1977","M","44","21",""
"2532","Hong","Seok-joh","1000","0","Fashion & Retail","1/8/1953","M","582","70",""
"2533","Hu","Gengxi","1000","1","Healthcare","1/9/1964","M","584","21",""
"2534","Iervolino","Danilo","1000","0","Technology","4/2/1978","M","539","42",""
"2535","im Brahm-Droege","Hedda","1000","0","Finance & Investments","1/1/1955","F","162","32",""
"2536","Jaisinghani","Inder ","1000","0","Manufacturing","3/29/1953","M","431","38",""
"2537","James","LeBron","1000","0","Sports","12/30/1984","M","369","83",""
"2538","Johannson","Johan","1000","0","Fashion & Retail","1/1/1967","M","478","58",""
"2539","Kahn","Morris","1000","0","Technology","1/1/1930","M","46","41",""
"2540","Kajaria","Ashok","1000","0","Manufacturing","8/1/1947","M","149","38",""
"2541","Kalim","Marcelo","1000","0","Finance & Investments","10/15/1969","M","571","14",""
"2542","Kendrick","Ken","1000","0","Sports","9/2/1943","M","490","83",""
"2543","Keywell","Brad","1000","0","Technology","10/27/1969","M","117","83",""
"2544","Khan","Muhammed Aziz","1000","0","Energy","3/1/1955","M","593","9",""
"2545","Kim","Jung-woong","1000","0","Fashion & Retail","1/1/1975","M","582","70",""
"2546","Kolomoyskyy","Ihor","1000","0","Diversified","2/13/1963","M","304","41",""
"2547","Kong","Jian Min","1000","0","Real Estate","1/1/1968","M","225","21",""
"2548","Koo","Bon-neung","1000","0","Manufacturing","3/26/1949","M","582","70",""
"2549","Kum","Michael","1000","0","Real Estate","1/1/1945","M","593","67",""
"2550","Kurtz","Richard","1000","0","Real Estate","5/15/1940","M","483","83",""
"2551","Kvetnoi","Lev","1000","0","Finance & Investments","8/27/1965","M","427","66",""
"2552","Le Roux","Michiel","1000","0","Finance & Investments","5/20/1949","M","611","69",""
"2553","Li","Wanqiang","1000","0","Technology","8/1/1977","M","44","21",""
"2554","Liu","Baolin","1000","0","Fashion & Retail","6/1/1953","M","697","21",""
"2555","Loo","Choon Yong","1000","0","Healthcare","2/27/1949","M","593","67",""
"2556","Lu","Yonghua","1000","1","Technology","7/26/1963","M","584","21",""
"2557","Ma","Xiuhui","1000","0","Manufacturing","1/7/1971","F","584","21",""
"2558","Mehta","Apoorva","1000","0","Technology","7/19/1986","M","557","18",""
"2559","Meister","Gabriella","1000","0","Manufacturing","1/1/1958","F","334","32",""
"2560","Meister","Ulrike","1000","0","Manufacturing","3/13/1967","F","333","32",""
"2561","Molchanov","Andrei","1000","0","Construction & Engineering","9/24/1971","M","427","66",""
"2562","Montipo","Fulvio","1000","1","Manufacturing","10/22/1944","M","531","42",""
"2563","Perry","Tyler","1000","0","Media & Entertainment","9/14/1969","M","24","83",""
"2564","Plourde","Real","1000","0","Fashion & Retail","1/1/1951","M","683","18",""
"2565","Rechulski Santo Domingo","Vera","1000","0","Food & Beverage","12/26/1948","F","657","14",""
"2566","Sakellaris","George","1000","0","Energy","6/3/1946","M","414","83",""
"2567","Sariaatmadja","Eddy Kusnadi","1000","0","Media & Entertainment","8/23/1953","M","278","39",""
"2568","Sethi","Neerja","1000","0","Technology","1/16/1955","F","186","83",""
"2569","Smith","Scott","1000","0","Technology","4/12/1949","M","517","83",""
"2570","Stordalen","Petter","1000","1","Service","11/29/1962","M","478","58",""
"2571","Streshinsky","Ivan","1000","0","Diversified","10/2/1969","M","427","66",""
"2572","Sudarikov","Sergei","1000","0","Finance & Investments","5/12/1971","M","427","66",""
"2573","Tanoko","Wijono","1000","0","Manufacturing","8/28/1952","M","617","39",""
"2574","Tjiptodihardjo","Haryanto","1000","0","Manufacturing","4/30/1963","M","278","39",""
"2575","Tran","David","1000","1","Food & Beverage","11/19/1945","M","20","83",""
"2576","Tsujimoto","Kenzo","1000","0","Media & Entertainment","12/15/1940","M","477","43",""
"2577","Vargi","Murat","1000","0","Telecom","11/14/1947","M","274","78",""
"2578","Wada","Shigefumi","1000","0","Technology","8/30/1952","M","645","43",""
"2579","Wan","Feng","1000","1","Healthcare","1/1/1969","M","589","21",""
"2580","Watsa","V. Prem","1000","0","Finance & Investments","8/5/1950","M","650","18",""
"2581","Wen","Pengcheng","1000","1","Food & Beverage","10/8/1962","M","722","21",""
"2582","Wolff","Toto","1000","0","Sports","1/12/1972","M","657","6",""
"2583","Xie","Bingzheng","1000","1","Fashion & Retail","1/1/1969","M","225","21",""
"2584","Xu","Gang","1000","0","Manufacturing","4/17/1963","M","281","21",""
"2585","Yan","Junxu","1000","0","Manufacturing","7/17/1969","M","624","21",""
"2586","Yi","Xianzhong","1000","1","Healthcare","5/1/1959","M","225","21",""
"2587","Yu","Rong","1000","0","Healthcare","12/14/1971","M","584","21",""
